Pcr,Stock,Name,종가,시가,고가,저가,대용가,거래량,거래대금,PER,PSR,PBR,PCR,P/EBITDAPS,Dividend Yield,Volatility
355399,6280,(주)녹십자,122500.00 ,123500.00 ,124500.00 ,121000.00 ,96330.00 ,51923.00 ,6359085000.00 ,29.17 ,1.22 ,1.48 ,114.45 ,17.42 ,0.80 ,27.10 
361267,26960,(주)동서,16450.00 ,16300.00 ,16600.00 ,16250.00 ,12380.00 ,76426.00 ,1257306300.00 ,13.95 ,3.29 ,1.30 ,18.73 ,51.63 ,4.21 ,24.71 
370380,10130,고려아연(주),416000.00 ,418500.00 ,421500.00 ,416000.00 ,327210.00 ,22990.00 ,9594779000.00 ,15.96 ,1.33 ,1.32 ,10.26 ,8.55 ,2.48 ,19.65 
380130,12330,현대모비스(주),248000.00 ,250500.00 ,251500.00 ,247000.00 ,194610.00 ,162761.00 ,40477163500.00 ,15.06 ,1.14 ,1.12 ,20.85 ,12.38 ,1.57 ,25.47 
380687,11070,엘지이노텍(주),148500.00 ,149500.00 ,151000.00 ,147500.00 ,112100.00 ,115438.00 ,17158521500.00 ,27.43 ,0.46 ,2.17 ,3.65 ,5.76 ,0.20 ,39.67 
380725,5930,삼성전자(주),61300.00 ,61900.00 ,62000.00 ,61000.00 ,47340.00 ,16025661.00 ,9.85E+11,12.69 ,2.30 ,2.45 ,8.31 ,6.71 ,0.58 ,22.25 
380911,270,기아(주),41400.00 ,41150.00 ,41800.00 ,41100.00 ,32090.00 ,1016691.00 ,42103435550.00 ,41.44 ,0.52 ,0.82 ,6.29 ,9.02 ,2.15 ,25.30 
380954,5380,현대자동차(주),118500.00 ,118500.00 ,120000.00 ,118000.00 ,92430.00 ,574301.00 ,68191197000.00 ,77.15 ,0.74 ,0.67 ,16.56 ,13.07 ,2.42 ,23.14 
383511,660,에스케이하이닉스(주),99000.00 ,100500.00 ,101500.00 ,98800.00 ,77370.00 ,2246394.00 ,2.24E+11,4.49 ,1.71 ,1.66 ,3.24 ,2.65 ,1.42 ,33.43 
387586,90430,(주)아모레퍼시픽,236500.00 ,237000.00 ,240500.00 ,232000.00 ,175010.00 ,249011.00 ,58824982500.00 ,59.41 ,4.44 ,4.04 ,28.33 ,29.51 ,0.50 ,40.56 
388742,14820,동원시스템즈(주),27750.00 ,27700.00 ,28650.00 ,27700.00 ,20720.00 ,12829.00 ,359335600.00 ,18.37 ,1.36 ,2.02 ,31.67 ,14.32 ,1.79 ,36.43 
520047,51600,한전KPS(주),38700.00 ,39300.00 ,39400.00 ,38550.00 ,30610.00 ,123402.00 ,4786000750.00 ,10.83 ,1.40 ,1.79 ,13.41 ,7.57 ,4.63 ,27.04 
620084,4170,(주)신세계,320500.00 ,323500.00 ,326500.00 ,318000.00 ,244720.00 ,40136.00 ,12920973500.00 ,17.70 ,1.81 ,1.01 ,8.61 ,8.18 ,0.62 ,34.66 
622850,36570,(주)엔씨소프트,631000.00 ,633000.00 ,641000.00 ,625000.00 ,492960.00 ,49319.00 ,31178788000.00 ,30.35 ,8.70 ,5.77 ,31.92 ,18.94 ,0.90 ,26.24 
810045,7070,(주)지에스리테일,39350.00 ,39650.00 ,39900.00 ,39200.00 ,30920.00 ,105824.00 ,4173452400.00 ,26.68 ,0.36 ,1.55 ,12.87 ,7.59 ,1.65 ,23.16 
810193,30200,(주)케이티,26100.00 ,26100.00 ,26300.00 ,26100.00 ,20920.00 ,493953.00 ,12918533050.00 ,11.40 ,0.37 ,0.69 ,1.80 ,1.63 ,3.96 ,10.72 
820032,30000,(주)제일기획,23100.00 ,23400.00 ,23700.00 ,22800.00 ,18290.00 ,398679.00 ,9190908250.00 ,29.50 ,1.95 ,4.12 ,12.43 ,34.93 ,2.93 ,26.06 
820482,12750,(주)에스원,93100.00 ,93300.00 ,94400.00 ,92800.00 ,75120.00 ,52793.00 ,4926576100.00 ,31.15 ,1.58 ,4.35 ,13.47 ,9.37 ,2.39 ,20.33 
820717,18260,삼성에스디에스(주),199500.00 ,197000.00 ,199500.00 ,196000.00 ,153660.00 ,93376.00 ,18525508000.00 ,28.87 ,3.04 ,3.44 ,15.87 ,16.64 ,1.00 ,21.52 
C46093,178920,피아이첨단소재(주),35250.00 ,35200.00 ,35700.00 ,34600.00 ,25490.00 ,645678.00 ,22711719900.00 ,29.60 ,4.22 ,4.10 ,57.72 ,13.55 ,2.35 ,39.92 
C89248,111770,(주)영원무역,34150.00 ,33400.00 ,34600.00 ,33400.00 ,25340.00 ,172918.00 ,5925133450.00 ,35.83 ,1.29 ,1.36 ,20.37 ,14.41 ,1.01 ,34.90 
H32072,139480,(주)이마트,121000.00 ,122000.00 ,123000.00 ,120500.00 ,92720.00 ,210911.00 ,25569763500.00 ,9.68 ,0.26 ,0.41 ,5.22 ,3.90 ,1.65 ,29.27 
I66472,161390,한국타이어앤테크놀로지(주),31000.00 ,30350.00 ,31100.00 ,30350.00 ,23900.00 ,240668.00 ,7430488250.00 ,15.74 ,1.20 ,0.86 ,7.60 ,10.73 ,1.45 ,28.87 
IQ7228,271560,(주)오리온,116500.00 ,114500.00 ,118500.00 ,113500.00 ,89310.00 ,113370.00 ,13187330000.00 ,65.08 ,6.47 ,6.94 ,37.49 ,35.11 ,0.51 ,30.49 
IV0057,280360,롯데웰푸드(주),145000.00 ,148500.00 ,148500.00 ,144500.00 ,106920.00 ,3612.00 ,525379500.00 ,36.83 ,0.39 ,0.80 ,3.87 ,4.68 ,0.90 ,25.34 
L07656,185750,(주)종근당,94200.00 ,94700.00 ,95500.00 ,94000.00 ,72420.00 ,21264.00 ,2009080000.00 ,21.75 ,0.97 ,2.24 ,20.47 ,9.33 ,0.95 ,23.30 
1471,33780,(주)케이티앤지,93500.00 ,93400.00 ,93600.00 ,92800.00 ,74880.00 ,448081.00 ,41759368840.00 ,14.04 ,4.50 ,1.75 ,17.93 ,10.73 ,3.93 ,15.25 
64847,32640,(주)LG유플러스,13700.00 ,13700.00 ,13750.00 ,13550.00 ,10480.00 ,1338178.00 ,18258766000.00 ,12.55 ,0.49 ,1.15 ,2.89 ,2.49 ,2.92 ,25.29 
86512,69960,(주)현대백화점,87500.00 ,87900.00 ,88400.00 ,86700.00 ,69100.00 ,70134.00 ,6145172000.00 ,5.35 ,1.43 ,0.56 ,3.91 ,5.21 ,0.99 ,25.20 
88102,20000,(주)한섬,31100.00 ,30850.00 ,31450.00 ,30850.00 ,23120.00 ,28702.00 ,895744250.00 ,9.79 ,0.89 ,0.78 ,4.33 ,7.31 ,1.15 ,32.16 
162210,51900,(주)LG생활건강,1349000.00 ,1351000.00 ,1364000.00 ,1334000.00 ,1067040.00 ,50508.00 ,68005738160.00 ,37.32 ,5.57 ,9.01 ,31.27 ,27.29 ,0.64 ,26.36 
163890,86280,현대글로비스(주),156000.00 ,148000.00 ,157000.00 ,147000.00 ,113880.00 ,251701.00 ,38576935500.00 ,17.91 ,0.43 ,1.61 ,15.96 ,8.63 ,2.12 ,27.90 
170258,57050,(주)현대홈쇼핑,76300.00 ,76800.00 ,76800.00 ,76000.00 ,58520.00 ,16488.00 ,1257819900.00 ,11.17 ,0.92 ,0.65 ,19.78 ,6.07 ,2.43 ,20.10 
208389,69260,티케이지휴켐스(주),19750.00 ,19850.00 ,19950.00 ,19650.00 ,15160.00 ,56740.00 ,1123974150.00 ,8.20 ,1.00 ,1.27 ,6.58 ,4.53 ,5.84 ,23.79 
251763,68270,(주)셀트리온,175500.00 ,177500.00 ,177500.00 ,174000.00 ,134140.00 ,349287.00 ,61284068500.00 ,86.03 ,25.39 ,12.75 ,59.19 ,48.87 ,0.01 ,35.40 
310123,4370,(주)농심,227000.00 ,225000.00 ,229000.00 ,223500.00 ,175890.00 ,18349.00 ,4157414000.00 ,17.35 ,0.71 ,0.74 ,12.39 ,10.32 ,1.68 ,23.04 
310140,3230,삼양식품(주),104500.00 ,103000.00 ,105000.00 ,101500.00 ,77900.00 ,26504.00 ,2754140500.00 ,23.04 ,1.70 ,3.57 ,22.94 ,13.24 ,0.38 ,36.74 
310301,7310,(주)오뚜기,535000.00 ,537000.00 ,541000.00 ,531000.00 ,421980.00 ,3161.00 ,1687227000.00 ,12.95 ,0.86 ,1.78 ,11.05 ,10.03 ,1.32 ,16.38 
350338,4000,롯데정밀화학(주),41450.00 ,41400.00 ,42500.00 ,41250.00 ,32640.00 ,52576.00 ,2188728300.00 ,6.11 ,0.77 ,0.85 ,3.87 ,3.62 ,4.05 ,32.75 
350354,990,(주)DB하이텍,30300.00 ,31150.00 ,31150.00 ,30100.00 ,22530.00 ,803037.00 ,24490278850.00 ,13.82 ,1.97 ,2.62 ,6.77 ,7.30 ,0.80 ,45.41 
350559,5250,(주)녹십자홀딩스,21100.00 ,21100.00 ,21450.00 ,20950.00 ,15610.00 ,46642.00 ,988008450.00 ,49.07 ,7.15 ,1.80 ,15.90 ,26.75 ,1.13 ,30.64 
350893,880,(주)한화,23500.00 ,23650.00 ,23850.00 ,23250.00 ,18520.00 ,187937.00 ,4406457650.00 ,6.03 ,0.41 ,0.69 ,7.13 ,5.60 ,2.75 ,24.33 
351113,14680,(주)한솔케미칼,115500.00 ,118000.00 ,118500.00 ,115000.00 ,92430.00 ,32907.00 ,3838263000.00 ,19.31 ,3.13 ,3.72 ,14.25 ,11.91 ,1.02 ,26.55 
351350,11780,금호석유화학(주),76100.00 ,78100.00 ,78500.00 ,75900.00 ,59960.00 ,124028.00 ,9524936700.00 ,11.64 ,0.54 ,1.69 ,8.18 ,5.04 ,1.40 ,32.27 
355399,6280,(주)녹십자,127000.00 ,128500.00 ,128500.00 ,126000.00 ,99060.00 ,43636.00 ,5564618000.00 ,30.24 ,1.27 ,1.53 ,118.66 ,18.06 ,0.77 ,27.45 
361267,26960,(주)동서,16400.00 ,16400.00 ,16450.00 ,16250.00 ,12460.00 ,131456.00 ,2144863350.00 ,13.91 ,3.28 ,1.30 ,18.67 ,51.47 ,4.22 ,24.64 
370380,10130,고려아연(주),407000.00 ,409000.00 ,410500.00 ,406500.00 ,320580.00 ,27786.00 ,11322120500.00 ,15.62 ,1.30 ,1.29 ,10.04 ,8.36 ,2.53 ,19.63 
380130,12330,현대모비스(주),251500.00 ,248500.00 ,253000.00 ,246500.00 ,191490.00 ,472880.00 ,1.19E+11,15.27 ,1.16 ,1.13 ,21.14 ,12.56 ,1.55 ,25.18 
380687,11070,엘지이노텍(주),152500.00 ,147000.00 ,153500.00 ,146000.00 ,112480.00 ,173243.00 ,26095274500.00 ,28.17 ,0.47 ,2.23 ,3.75 ,5.92 ,0.20 ,39.71 
380725,5930,삼성전자(주),60800.00 ,61800.00 ,61800.00 ,60700.00 ,48590.00 ,14916555.00 ,9.12E+11,12.59 ,2.28 ,2.43 ,8.24 ,6.65 ,0.58 ,22.48 
380911,270,기아(주),43400.00 ,43300.00 ,44300.00 ,42900.00 ,33220.00 ,2060957.00 ,89582917650.00 ,43.44 ,0.55 ,0.86 ,6.60 ,9.45 ,2.05 ,25.23 
380954,5380,현대자동차(주),130500.00 ,130000.00 ,131500.00 ,128000.00 ,99060.00 ,2492785.00 ,3.24E+11,84.96 ,0.82 ,0.74 ,18.24 ,14.40 ,2.20 ,24.60 
383511,660,에스케이하이닉스(주),98700.00 ,101000.00 ,101000.00 ,98200.00 ,78780.00 ,2780104.00 ,2.76E+11,4.47 ,1.71 ,1.66 ,3.23 ,2.64 ,1.43 ,33.37 
387586,90430,(주)아모레퍼시픽,212500.00 ,218500.00 ,219000.00 ,211000.00 ,165390.00 ,467540.00 ,99664174750.00 ,53.38 ,3.99 ,3.63 ,25.46 ,26.52 ,0.55 ,41.26 
388742,14820,동원시스템즈(주),27600.00 ,27500.00 ,27750.00 ,27150.00 ,20420.00 ,24193.00 ,662603100.00 ,18.27 ,1.35 ,2.01 ,31.50 ,14.24 ,1.80 ,36.31 
520047,51600,한전KPS(주),40700.00 ,39500.00 ,40850.00 ,39500.00 ,30920.00 ,293790.00 ,11860659350.00 ,11.39 ,1.48 ,1.89 ,14.11 ,7.96 ,4.40 ,27.02 
620084,4170,(주)신세계,306500.00 ,311000.00 ,313000.00 ,305500.00 ,239780.00 ,55187.00 ,16991544000.00 ,16.93 ,1.73 ,0.97 ,8.23 ,7.82 ,0.65 ,34.75 
622850,36570,(주)엔씨소프트,646000.00 ,640000.00 ,646000.00 ,638000.00 ,501540.00 ,51057.00 ,32817049000.00 ,31.07 ,8.90 ,5.91 ,32.68 ,19.39 ,0.88 ,25.92 
810045,7070,(주)지에스리테일,40800.00 ,40400.00 ,41100.00 ,40350.00 ,31980.00 ,119885.00 ,4878167050.00 ,27.66 ,0.38 ,1.61 ,13.35 ,7.87 ,1.59 ,23.23 
810193,30200,(주)케이티,26100.00 ,26150.00 ,26200.00 ,26100.00 ,21000.00 ,486932.00 ,12726148150.00 ,11.40 ,0.37 ,0.69 ,1.80 ,1.63 ,3.96 ,10.64 
820032,30000,(주)제일기획,22550.00 ,22700.00 ,22950.00 ,22550.00 ,17940.00 ,191008.00 ,4333827100.00 ,28.80 ,1.91 ,4.02 ,12.13 ,34.09 ,3.01 ,26.31 
820482,12750,(주)에스원,92600.00 ,93100.00 ,93500.00 ,92300.00 ,75040.00 ,71565.00 ,6637067800.00 ,30.98 ,1.57 ,4.33 ,13.40 ,9.32 ,2.40 ,20.12 
820717,18260,삼성에스디에스(주),205000.00 ,204000.00 ,207000.00 ,203500.00 ,160680.00 ,78101.00 ,15997343000.00 ,29.67 ,3.12 ,3.53 ,16.31 ,17.10 ,0.98 ,21.61 
C46093,178920,피아이첨단소재(주),40900.00 ,40700.00 ,41100.00 ,40250.00 ,30780.00 ,354506.00 ,14438943300.00 ,34.34 ,4.89 ,4.76 ,66.97 ,15.73 ,2.03 ,41.07 
C89248,111770,(주)영원무역,32650.00 ,33200.00 ,33350.00 ,32550.00 ,25420.00 ,93971.00 ,3081922800.00 ,34.26 ,1.23 ,1.30 ,19.48 ,13.78 ,1.06 ,34.69 
H32072,139480,(주)이마트,118000.00 ,118000.00 ,118000.00 ,116500.00 ,90060.00 ,162154.00 ,19001669000.00 ,9.44 ,0.25 ,0.40 ,5.09 ,3.80 ,1.69 ,29.28 
I66472,161390,한국타이어앤테크놀로지(주),30800.00 ,30800.00 ,31200.00 ,30650.00 ,24210.00 ,242770.00 ,7500880500.00 ,15.63 ,1.19 ,0.85 ,7.55 ,10.66 ,1.46 ,28.63 
IQ7228,271560,(주)오리온,108500.00 ,110000.00 ,110500.00 ,107000.00 ,86970.00 ,75764.00 ,8198990000.00 ,60.61 ,6.02 ,6.46 ,34.92 ,32.70 ,0.55 ,30.68 
IV0057,280360,롯데웰푸드(주),148500.00 ,149000.00 ,149000.00 ,148000.00 ,106560.00 ,1182.00 ,175590500.00 ,37.72 ,0.40 ,0.82 ,3.96 ,4.79 ,0.87 ,25.25 
L07656,185750,(주)종근당,96300.00 ,96700.00 ,96700.00 ,95000.00 ,73640.00 ,20385.00 ,1955235800.00 ,22.24 ,0.99 ,2.29 ,20.93 ,9.54 ,0.93 ,23.16 
1471,33780,(주)케이티앤지,95100.00 ,94500.00 ,95600.00 ,93500.00 ,75120.00 ,663957.00 ,62930565300.00 ,14.28 ,4.58 ,1.78 ,18.24 ,10.91 ,3.87 ,15.29 
64847,32640,(주)LG유플러스,13250.00 ,13300.00 ,13450.00 ,13200.00 ,10140.00 ,1577697.00 ,20972457250.00 ,12.13 ,0.48 ,1.11 ,2.79 ,2.41 ,3.02 ,24.02 
86512,69960,(주)현대백화점,78000.00 ,79300.00 ,79900.00 ,77600.00 ,61770.00 ,100973.00 ,7907987000.00 ,4.77 ,1.28 ,0.50 ,3.49 ,4.64 ,1.11 ,27.25 
88102,20000,(주)한섬,27400.00 ,28250.00 ,28400.00 ,27400.00 ,20830.00 ,67677.00 ,1880418450.00 ,8.62 ,0.79 ,0.69 ,3.81 ,6.44 ,1.30 ,32.67 
162210,51900,(주)LG생활건강,1258000.00 ,1275000.00 ,1278000.00 ,1256000.00 ,984360.00 ,50358.00 ,63641198000.00 ,34.80 ,5.19 ,8.40 ,29.16 ,25.45 ,0.69 ,26.73 
163890,86280,현대글로비스(주),147000.00 ,147000.00 ,151500.00 ,147000.00 ,115050.00 ,106358.00 ,15853324000.00 ,16.88 ,0.41 ,1.51 ,15.04 ,8.13 ,2.24 ,27.38 
170258,57050,(주)현대홈쇼핑,75100.00 ,75000.00 ,76200.00 ,74700.00 ,57220.00 ,16499.00 ,1242898200.00 ,11.00 ,0.90 ,0.64 ,19.47 ,5.97 ,2.46 ,19.95 
208389,69260,티케이지휴켐스(주),19500.00 ,19700.00 ,19800.00 ,19450.00 ,14930.00 ,53394.00 ,1047339950.00 ,8.09 ,0.99 ,1.25 ,6.50 ,4.47 ,5.91 ,23.80 
251763,68270,(주)셀트리온,165000.00 ,168000.00 ,171500.00 ,165000.00 ,126920.00 ,587953.00 ,98881613500.00 ,80.88 ,23.87 ,11.99 ,55.65 ,45.95 ,0.01 ,35.24 
310123,4370,(주)농심,231000.00 ,231500.00 ,232500.00 ,228500.00 ,178620.00 ,15225.00 ,3508611500.00 ,17.65 ,0.72 ,0.75 ,12.61 ,10.50 ,1.65 ,22.93 
310140,3230,삼양식품(주),101500.00 ,104000.00 ,104000.00 ,101000.00 ,78280.00 ,20259.00 ,2071640500.00 ,22.38 ,1.65 ,3.47 ,22.28 ,12.86 ,0.39 ,35.32 
310301,7310,(주)오뚜기,507000.00 ,519000.00 ,519000.00 ,507000.00 ,400920.00 ,3391.00 ,1731925000.00 ,12.27 ,0.82 ,1.69 ,10.47 ,9.50 ,1.39 ,16.35 
350338,4000,롯데정밀화학(주),39050.00 ,40000.00 ,40800.00 ,38700.00 ,31200.00 ,79436.00 ,3133767200.00 ,5.75 ,0.73 ,0.80 ,3.65 ,3.41 ,4.30 ,31.82 
350354,990,(주)DB하이텍,27350.00 ,29200.00 ,29700.00 ,26900.00 ,20770.00 ,1042212.00 ,29238013450.00 ,12.48 ,1.77 ,2.37 ,6.11 ,6.59 ,0.89 ,43.48 
350559,5250,(주)녹십자홀딩스,20450.00 ,21250.00 ,21250.00 ,20450.00 ,15500.00 ,49893.00 ,1037468350.00 ,47.56 ,6.93 ,1.74 ,15.41 ,25.92 ,1.17 ,30.92 
350893,880,(주)한화,21750.00 ,22800.00 ,22800.00 ,21750.00 ,17470.00 ,253791.00 ,5604592900.00 ,5.58 ,0.38 ,0.64 ,6.60 ,5.19 ,2.97 ,24.79 
351113,14680,(주)한솔케미칼,109000.00 ,113000.00 ,113500.00 ,106000.00 ,88530.00 ,92447.00 ,10114854500.00 ,18.22 ,2.95 ,3.51 ,13.45 ,11.24 ,1.08 ,26.15 
351350,11780,금호석유화학(주),65400.00 ,70600.00 ,70700.00 ,65400.00 ,53960.00 ,479667.00 ,32202355200.00 ,10.01 ,0.47 ,1.45 ,7.03 ,4.33 ,1.63 ,33.56 
355399,6280,(주)녹십자,123500.00 ,129000.00 ,130000.00 ,123500.00 ,100620.00 ,60213.00 ,7550077500.00 ,29.40 ,1.23 ,1.49 ,115.39 ,17.56 ,0.79 ,29.50 
361267,26960,(주)동서,16300.00 ,16200.00 ,16400.00 ,16150.00 ,12310.00 ,86306.00 ,1402713900.00 ,13.83 ,3.26 ,1.29 ,18.56 ,51.16 ,4.25 ,24.65 
370380,10130,고려아연(주),380000.00 ,389000.00 ,391500.00 ,380000.00 ,303420.00 ,49497.00 ,19023079500.00 ,14.58 ,1.22 ,1.20 ,9.37 ,7.81 ,2.71 ,19.74 
380130,12330,현대모비스(주),229500.00 ,237000.00 ,239500.00 ,229500.00 ,184860.00 ,238669.00 ,55684349000.00 ,13.93 ,1.06 ,1.03 ,19.29 ,11.46 ,1.70 ,25.03 
380687,11070,엘지이노텍(주),152000.00 ,156500.00 ,158500.00 ,151000.00 ,118180.00 ,245518.00 ,37823992500.00 ,28.08 ,0.47 ,2.23 ,3.74 ,5.90 ,0.20 ,39.61 
380725,5930,삼성전자(주),56400.00 ,57800.00 ,58400.00 ,56400.00 ,44610.00 ,19749457.00 ,1.13E+12,11.68 ,2.12 ,2.25 ,7.64 ,6.17 ,0.63 ,22.48 
380911,270,기아(주),40900.00 ,41900.00 ,42350.00 ,40900.00 ,32720.00 ,1349571.00 ,55924518700.00 ,40.94 ,0.51 ,0.81 ,6.22 ,8.91 ,2.18 ,24.97 
380954,5380,현대자동차(주),125000.00 ,128500.00 ,129500.00 ,124500.00 ,99450.00 ,1035126.00 ,1.31E+11,81.38 ,0.78 ,0.71 ,17.47 ,13.79 ,2.30 ,24.68 
383511,660,에스케이하이닉스(주),93500.00 ,94500.00 ,97500.00 ,93500.00 ,73320.00 ,4597139.00 ,4.38E+11,4.24 ,1.62 ,1.57 ,3.06 ,2.50 ,1.51 ,32.26 
387586,90430,(주)아모레퍼시픽,188000.00 ,194500.00 ,197000.00 ,187000.00 ,143560.00 ,412907.00 ,78768941000.00 ,47.22 ,3.53 ,3.21 ,22.52 ,23.46 ,0.63 ,42.57 
388742,14820,동원시스템즈(주),25300.00 ,25650.00 ,26000.00 ,25100.00 ,18870.00 ,24896.00 ,637139000.00 ,16.74 ,1.24 ,1.84 ,28.87 ,13.05 ,1.96 ,36.42 
520047,51600,한전KPS(주),37550.00 ,37450.00 ,38150.00 ,37400.00 ,29400.00 ,114292.00 ,4310253400.00 ,10.51 ,1.36 ,1.74 ,13.02 ,7.34 ,4.77 ,26.54 
620084,4170,(주)신세계,267000.00 ,266000.00 ,270000.00 ,264000.00 ,202160.00 ,80572.00 ,21531371500.00 ,14.75 ,1.51 ,0.84 ,7.17 ,6.81 ,0.75 ,37.00 
622850,36570,(주)엔씨소프트,636000.00 ,659000.00 ,659000.00 ,632000.00 ,510900.00 ,107016.00 ,68535625000.00 ,30.59 ,8.77 ,5.82 ,32.18 ,19.09 ,0.89 ,25.96 
810045,7070,(주)지에스리테일,39650.00 ,40500.00 ,40800.00 ,39650.00 ,31470.00 ,111951.00 ,4502585300.00 ,26.88 ,0.37 ,1.57 ,12.97 ,7.65 ,1.64 ,22.94 
810193,30200,(주)케이티,25350.00 ,25450.00 ,25450.00 ,25200.00 ,20280.00 ,591947.00 ,14982957950.00 ,11.07 ,0.36 ,0.67 ,1.75 ,1.59 ,4.07 ,10.87 
820032,30000,(주)제일기획,21150.00 ,21400.00 ,21650.00 ,21150.00 ,16770.00 ,349896.00 ,7484845900.00 ,27.01 ,1.79 ,3.77 ,11.38 ,31.98 ,3.21 ,26.05 
820482,12750,(주)에스원,91100.00 ,91900.00 ,92800.00 ,91100.00 ,73120.00 ,48466.00 ,4444603400.00 ,30.48 ,1.54 ,4.26 ,13.18 ,9.17 ,2.44 ,19.94 
820717,18260,삼성에스디에스(주),194000.00 ,201000.00 ,201500.00 ,194000.00 ,156780.00 ,148197.00 ,29197229000.00 ,28.08 ,2.95 ,3.34 ,15.43 ,16.18 ,1.03 ,22.18 
C46093,178920,피아이첨단소재(주),38950.00 ,39750.00 ,40500.00 ,38700.00 ,29790.00 ,341179.00 ,13533500050.00 ,32.70 ,4.66 ,4.53 ,63.78 ,14.98 ,2.13 ,41.00 
C89248,111770,(주)영원무역,30900.00 ,30650.00 ,31150.00 ,30550.00 ,23290.00 ,103026.00 ,3185412800.00 ,32.42 ,1.17 ,1.23 ,18.43 ,13.04 ,1.12 ,34.97 
H32072,139480,(주)이마트,111000.00 ,112000.00 ,113500.00 ,110500.00 ,85880.00 ,130768.00 ,14634406500.00 ,8.88 ,0.24 ,0.38 ,4.79 ,3.57 ,1.80 ,29.39 
I66472,161390,한국타이어앤테크놀로지(주),28700.00 ,29300.00 ,29300.00 ,28700.00 ,22620.00 ,295750.00 ,8538881150.00 ,14.57 ,1.11 ,0.80 ,7.04 ,9.94 ,1.57 ,28.36 
IQ7228,271560,(주)오리온,102500.00 ,105500.00 ,106000.00 ,102500.00 ,81120.00 ,111904.00 ,11627674500.00 ,57.26 ,5.69 ,6.10 ,32.98 ,30.89 ,0.59 ,30.73 
IV0057,280360,롯데웰푸드(주),137500.00 ,139500.00 ,141000.00 ,137500.00 ,100440.00 ,1895.00 ,263299500.00 ,34.93 ,0.37 ,0.76 ,3.67 ,4.44 ,0.94 ,24.78 
L07656,185750,(주)종근당,92900.00 ,94800.00 ,95200.00 ,92900.00 ,71440.00 ,21884.00 ,2052611200.00 ,21.45 ,0.96 ,2.21 ,20.19 ,9.20 ,0.96 ,23.03 
1471,33780,(주)케이티앤지,93700.00 ,92900.00 ,93700.00 ,92300.00 ,74320.00 ,371957.00 ,34624147900.00 ,14.07 ,4.51 ,1.75 ,17.97 ,10.75 ,3.93 ,15.58 
64847,32640,(주)LG유플러스,13750.00 ,13500.00 ,14050.00 ,13450.00 ,10260.00 ,3273145.00 ,44870172050.00 ,12.59 ,0.50 ,1.15 ,2.90 ,2.50 ,2.91 ,24.14 
86512,69960,(주)현대백화점,81400.00 ,81600.00 ,81900.00 ,80000.00 ,63330.00 ,61854.00 ,5015680900.00 ,4.98 ,1.33 ,0.52 ,3.64 ,4.85 ,1.07 ,27.66 
88102,20000,(주)한섬,27600.00 ,27600.00 ,27900.00 ,27400.00 ,20530.00 ,57609.00 ,1587867350.00 ,8.69 ,0.79 ,0.69 ,3.84 ,6.49 ,1.29 ,32.72 
162210,51900,(주)LG생활건강,1352000.00 ,1354000.00 ,1363000.00 ,1337000.00 ,1056120.00 ,58273.00 ,78542315000.00 ,37.40 ,5.58 ,9.03 ,31.34 ,27.35 ,0.64 ,27.17 
163890,86280,현대글로비스(주),142500.00 ,143000.00 ,144000.00 ,141000.00 ,112710.00 ,54548.00 ,7772548500.00 ,16.36 ,0.40 ,1.47 ,14.58 ,7.88 ,2.32 ,27.74 
170258,57050,(주)현대홈쇼핑,77100.00 ,76800.00 ,77900.00 ,76400.00 ,58360.00 ,18319.00 ,1413390500.00 ,11.29 ,0.93 ,0.65 ,19.99 ,6.13 ,2.40 ,20.08 
208389,69260,티케이지휴켐스(주),19600.00 ,19600.00 ,19800.00 ,19400.00 ,14890.00 ,59288.00 ,1164495300.00 ,8.13 ,1.00 ,1.26 ,6.53 ,4.50 ,5.88 ,23.97 
251763,68270,(주)셀트리온,171500.00 ,173500.00 ,174000.00 ,170000.00 ,131100.00 ,430732.00 ,73931910000.00 ,84.07 ,24.81 ,12.46 ,57.84 ,47.76 ,0.01 ,35.59 
310123,4370,(주)농심,232500.00 ,237000.00 ,240000.00 ,231500.00 ,184470.00 ,16185.00 ,3793281500.00 ,17.77 ,0.72 ,0.75 ,12.69 ,10.57 ,1.64 ,23.03 
310140,3230,삼양식품(주),97600.00 ,99300.00 ,99700.00 ,97300.00 ,76000.00 ,20026.00 ,1962157400.00 ,21.52 ,1.58 ,3.34 ,21.42 ,12.37 ,0.41 ,35.53 
310301,7310,(주)오뚜기,527000.00 ,530000.00 ,533000.00 ,520000.00 ,415740.00 ,3554.00 ,1866102000.00 ,12.75 ,0.85 ,1.76 ,10.89 ,9.88 ,1.34 ,17.60 
350338,4000,롯데정밀화학(주),39050.00 ,38950.00 ,39300.00 ,38600.00 ,30570.00 ,46903.00 ,1825624950.00 ,5.75 ,0.73 ,0.80 ,3.65 ,3.41 ,4.30 ,31.89 
350354,990,(주)DB하이텍,28300.00 ,28750.00 ,28850.00 ,27900.00 ,20730.00 ,458004.00 ,12917597600.00 ,12.91 ,1.84 ,2.45 ,6.32 ,6.81 ,0.86 ,43.95 
350559,5250,(주)녹십자홀딩스,19800.00 ,19950.00 ,19950.00 ,19600.00 ,14760.00 ,51697.00 ,1021283750.00 ,46.05 ,6.71 ,1.69 ,14.92 ,25.10 ,1.21 ,31.15 
